CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,1omerRating
1239,69660,25/04/2023,4,50,Malaysia,Sports,Yoga Mat,,Cash,2
4093,59423,3/2/2022,5,10,Turkey,Toys,Board Game,5,Paypal,4
,59203,,2,N/A,Indonesia,Beauty,Perfume,,Debit Card,2
1111,39529,,,35,UK,Sports,Cricket Bat,,,4
1860,79777,,3,N/A,UAE,Clothing,Hoodie,10,Credit Card,4
2744,81935,,1,,UK,Books,Notebook,0,,5
1606,78342,,2,N/A,UK,Books,Notebook,10,Cash,3
,55445,,3,50,,Toys,Board Game,15,Debit Card,5
1206,37157,11/13/2023,5,50,Bangladesh,Sports,Cricket Bat,0,,
4959,37911,,5,10,Indonesia,Books,Novel,0,Cash,
4536,76128,8/11/2023,,50,Nigeria,Books,Comics,5,Credit Card,
,36875,1/4/2024,3,50,Australia,Home & Kitchen,Mixer,10,Paypal,
2077,39966,,4,,Turkey,Electronics,Headphones,10,Debit Card,
3204,70744,,3,35,USA,Sports,Football,,Paypal,3
,36744,14/02/2024,,20.5,Saudi Arabia,Beauty,Moisturizer,5,Debit Card,3
1618,86731,14/11/2022,2,99.99,Bangladesh,Electronics,Mobile Phone,,Credit Card,2
,36573,16/06/2024,,99.99,Germany,Electronics,Mobile Phone,15,Credit Card,
,52672,,5,99.99,China,Toys,Doll,0,Paypal,2
3653,31203,3/27/2023,2,20.5,Pakistan,Books,Textbook,,Paypal,
1787,37547,,5,99.99,China,Sports,Gym Gloves,,Cash,
,85413,,4,35,Germany,Books,Notebook,10,Debit Card,
,85085,,2,10,Australia,Beauty,Hair Oil,,Cash,
2102,38174,,,20.5,Italy,Toys,Board Game,0,Debit Card,1
,32044,2/28/2022,5,,Indonesia,Beauty,Moisturizer,10,,3
2764,34525,18/05/2023,,99.99,South Africa,Toys,Action Figure,,Cash,3
1884,88461,,,99.99,India,Clothing,Cap,,Cash,5
2694,62754,6/27/2023,5,10,Pakistan,Electronics,Mobile Phone,,Paypal,
1817,37677,,1,10,Brazil,Electronics,Headphones,5,Cash,2
,34023,26/12/2023,3,20.5,Canada,Electronics,Headphones,5,Cash,
,51336,,3,50,Saudi Arabia,Toys,Action Figure,0,Debit Card,1
1128,86920,1/29/2023,1,35,Canada,Beauty,Face Wash,,,4
4572,89303,10/4/2022,2,35,Malaysia,Clothing,Cap,5,,2
4830,70425,9/2/2022,1,99.99,Nepal,Books,Comics,5,,5
,39978,10/9/2023,4,20.5,UK,Clothing,T-Shirt,,,1
,62343,3/9/2022,3,20.5,India,Home & Kitchen,Microwave,15,,1
1639,39715,,1,,Sri Lanka,Books,Magazine,5,Cash,3
,38129,10/27/2022,,20.5,Brazil,Clothing,Hoodie,0,Paypal,1
,53612,2/3/2023,4,99.99,USA,Home & Kitchen,Vacuum Cleaner,10,,
1149,31773,18/11/2022,2,,Canada,Beauty,Hair Oil,10,,1
1282,74302,6/21/2023,,99.99,Spain,Books,Comics,5,Debit Card,
1684,31741,5/23/2023,,20.5,Malaysia,Home & Kitchen,Mixer,0,Cash,1
,52933,,2,50,Australia,Clothing,Jacket,,Cash,4
1309,67866,4/10/2023,,N/A,Italy,Toys,Board Game,15,Cash,
,52739,,3,99.99,Malaysia,Clothing,Hoodie,5,Credit Card,
1287,33742,,2,N/A,Malaysia,Electronics,Mobile Phone,,Paypal,3
2071,75880,,3,N/A,Brazil,Beauty,Lipstick,5,Debit Card,5
,62089,4/25/2022,4,10,Italy,Electronics,Smart Watch,,Cash,4
1778,34447,2/27/2024,4,99.99,Nigeria,Toys,Puzzle,0,Debit Card,3
1821,75645,19/04/2023,2,35,Mexico,Books,Notebook,0,Debit Card,2
,35026,,3,,France,Toys,Puzzle,5,,3
3121,36270,2/24/2023,,10,Germany,Electronics,Mobile Phone,0,Debit Card,1
1887,57840,,5,10,South Africa,Sports,Football,0,Credit Card,
1802,75347,,5,,Brazil,Books,Comics,,Cash,3
3197,59463,11/4/2023,4,20.5,China,Toys,Toy Car,5,Cash,
,34718,5/28/2022,,35,Sri Lanka,Electronics,Smart Watch,10,Debit Card,4
,36534,,4,,Turkey,Sports,Gym Gloves,5,,2
1994,38591,6/8/2023,,20.5,Sri Lanka,Clothing,Jeans,10,Debit Card,4
1407,77008,10/30/2023,1,99.99,UAE,Clothing,Hoodie,,Debit Card,
1097,33823,,4,20.5,Nepal,Sports,Yoga Mat,,Debit Card,
,80708,22/07/2022,,N/A,UAE,Sports,Yoga Mat,,,5
1267,31864,3/16/2024,,10,UAE,Toys,Action Figure,10,Debit Card,
,38317,9/3/2022,3,N/A,Malaysia,Clothing,Jeans,5,Cash,3
1221,33593,,2,20.5,China,Electronics,Power Bank,,Debit Card,1
,37215,2/13/2024,4,10,,Toys,Puzzle,0,,
1744,36633,8/9/2023,4,99.99,Saudi Arabia,Books,Notebook,0,Debit Card,2
1909,36254,,,50,,Beauty,Lipstick,0,Cash,5
,34146,,1,99.99,Pakistan,Books,Comics,15,Cash,2
,35470,,,35,USA,Electronics,Laptop,10,,1
,38702,11/8/2023,1,,India,Clothing,Cap,,Cash,
,76685,9/6/2023,3,N/A,Indonesia,Sports,Tennis Racket,10,,2
4763,70880,4/6/2023,3,10,,Sports,Tennis Racket,5,Credit Card,2
3342,55726,,3,10,Pakistan,Electronics,Laptop,,Cash,
,71685,10/4/2023,2,99.99,Malaysia,Beauty,Face Wash,5,Debit Card,
1543,65274,,1,,USA,Electronics,Laptop,15,Cash,
1607,38687,,4,N/A,Nepal,Beauty,Perfume,,Credit Card,4
,59430,,1,10,UK,Clothing,Cap,,Credit Card,2
1750,37754,6/16/2022,,20.5,Italy,Clothing,Jacket,10,Cash,
2030,54237,1/12/2023,1,,Saudi Arabia,Clothing,Cap,,Credit Card,5
,32445,,1,,,Books,Comics,10,,
,37069,9/5/2024,3,,,Electronics,Power Bank,15,Cash,5
,38617,24/06/2022,2,99.99,,Toys,Puzzle,15,Paypal,
,33284,26/01/2024,2,20.5,Sri Lanka,Sports,Gym Gloves,5,Paypal,3
4708,88858,11/9/2023,,N/A,Pakistan,Electronics,Smart Watch,15,Paypal,2
,86000,5/25/2023,2,10,Brazil,Home & Kitchen,Toaster,,Paypal,4
2447,38810,3/3/2022,4,,Australia,Sports,Cricket Bat,,Paypal,
,70356,,4,10,Germany,Clothing,Hoodie,,Cash,3
1478,81032,3/6/2024,,,Saudi Arabia,Toys,Doll,15,Debit Card,2
,36582,,,35,Canada,Home & Kitchen,Microwave,5,Cash,
3496,82020,31/08/2023,2,,Mexico,Toys,Board Game,0,Paypal,
1573,32096,26/06/2023,3,10,,Clothing,Cap,5,Cash,
2940,36361,,,N/A,Brazil,Clothing,Jacket,,Debit Card,
4617,32972,,4,35,India,Home & Kitchen,Toaster,,Debit Card,5
1533,35885,3/20/2024,3,20.5,Germany,Books,Magazine,10,Credit Card,1
,33571,22/04/2023,1,35,UK,Toys,Toy Car,10,Paypal,3
,51111,16/06/2022,4,35,South Africa,Clothing,Cap,15,Cash,2
,33916,,5,10,,Home & Kitchen,Pan Set,0,Cash,3
1834,58642,2/27/2022,1,99.99,Germany,Beauty,Hair Oil,5,Credit Card,5
,37760,1/4/2023,1,N/A,Brazil,Clothing,Jeans,15,,1
1258,34395,2/10/2023,,N/A,UK,Beauty,Moisturizer,10,Debit Card,2
4452,81371,10/21/2023,1,10,,Electronics,Power Bank,5,Debit Card,
1749,31315,1/2/2023,3,35,Pakistan,Clothing,Cap,,Paypal,5
1335,31117,,2,99.99,USA,Electronics,Mobile Phone,,Cash,5
1107,35352,,4,20.5,Turkey,Books,Textbook,5,Debit Card,
,35675,12/1/2022,3,20.5,Spain,Beauty,Lipstick,,,
2587,34279,,2,10,Nepal,Sports,Cricket Bat,5,,
1335,66536,26/10/2023,4,10,Pakistan,Home & Kitchen,Toaster,5,Debit Card,
,33707,2/2/2023,4,,South Africa,Home & Kitchen,Microwave,,Cash,
4622,31183,4/20/2022,1,99.99,Japan,Toys,Puzzle,15,Paypal,
1881,77732,12/1/2023,1,10,Italy,Beauty,Perfume,,Credit Card,3
2076,31497,5/26/2022,1,35,Pakistan,Books,Novel,0,Credit Card,
,51478,,,99.99,Malaysia,Clothing,Hoodie,5,Debit Card,1
,77028,,1,10,India,Sports,Gym Gloves,,Credit Card,
4284,67823,,,50,Spain,Home & Kitchen,Toaster,0,Credit Card,
1337,35694,5/16/2023,5,,Bangladesh,Beauty,Moisturizer,10,Paypal,
1480,86111,6/11/2023,2,35,Indonesia,Sports,Yoga Mat,,Cash,4
,39102,24/04/2023,4,35,Italy,Clothing,Cap,0,,3
1871,31700,,3,,Sri Lanka,Clothing,Jacket,5,,3
1571,32339,8/11/2023,,N/A,Mexico,Beauty,Perfume,,Credit Card,5
1268,36486,7/18/2023,1,35,UAE,Electronics,Power Bank,,Cash,5
,76738,,,N/A,Sri Lanka,Sports,Yoga Mat,15,Debit Card,
4970,82453,,,10,Japan,Toys,Puzzle,5,Paypal,3
4897,51540,9/4/2022,5,,UK,Books,Textbook,5,Debit Card,
,73430,,1,35,Bangladesh,Books,Novel,10,Cash,4
1589,31686,9/27/2023,3,50,Brazil,Home & Kitchen,Microwave,10,Cash,1
4083,36751,1/28/2023,,N/A,Turkey,Home & Kitchen,Pan Set,0,Paypal,
1351,38449,,3,99.99,UAE,Electronics,Smart Watch,5,,4
,64192,3/6/2024,3,99.99,Nepal,Electronics,Headphones,5,,
,68005,12/3/2022,5,50,Nigeria,Toys,Action Figure,0,,4
1397,71719,,3,N/A,Germany,Clothing,Hoodie,0,Debit Card,4
1926,61575,5/3/2024,1,50,France,Sports,Cricket Bat,5,Cash,
1555,57608,8/23/2022,,50,Germany,Toys,Board Game,,,5
3862,84417,24/03/2024,4,35,Brazil,Electronics,Smart Watch,0,Cash,4
1998,38776,,1,10,Australia,Beauty,Moisturizer,5,Credit Card,1
1556,37116,12/11/2023,5,20.5,USA,Clothing,T-Shirt,,Debit Card,5
,58730,26/08/2022,5,10,India,Sports,Football,,Credit Card,1
2242,34992,1/10/2022,5,99.99,Canada,Beauty,Lipstick,,Paypal,4
1748,85481,,1,20.5,Germany,Sports,Cricket Bat,,Debit Card,
3318,77099,16/03/2022,4,99.99,Italy,Books,Novel,0,Paypal,1
1787,37402,,,50,Australia,Books,Notebook,,Debit Card,4
4094,39540,11/6/2024,4,,,Beauty,Hair Oil,0,Paypal,5
3885,37054,28/03/2022,1,99.99,China,Electronics,Smart Watch,15,Cash,3
1581,81967,12/11/2022,5,35,UAE,Books,Magazine,0,Paypal,3
,67776,6/3/2022,5,,UAE,Beauty,Hair Oil,5,,2
,35323,,2,N/A,Nepal,Home & Kitchen,Toaster,5,,
1829,86235,4/12/2023,2,,Nigeria,Clothing,Jacket,,Debit Card,1
1908,33999,30/07/2022,,20.5,Australia,Toys,Doll,15,Paypal,
1360,54721,16/12/2022,4,99.99,South Africa,Home & Kitchen,Vacuum Cleaner,15,Credit Card,1
,83496,18/07/2023,4,50,India,Clothing,Jacket,15,Paypal,5
1489,58055,11/17/2022,4,50,USA,Electronics,Smart Watch,10,Credit Card,5
1860,77739,,2,N/A,Nigeria,Beauty,Lipstick,0,Credit Card,1
2760,35370,10/19/2022,,35,Germany,Home & Kitchen,Vacuum Cleaner,0,,5
1308,51142,,2,N/A,Indonesia,Home & Kitchen,Microwave,,Cash,
2664,80114,5/15/2024,1,20.5,China,Sports,Football,0,Credit Card,2
,79239,5/31/2024,4,99.99,USA,Toys,Doll,15,Paypal,4
1123,34360,8/2/2024,,99.99,,Clothing,Hoodie,,Cash,3
1552,63465,,5,99.99,USA,Electronics,Smart Watch,,Paypal,2
,66303,18/11/2022,2,20.5,Bangladesh,Books,Comics,15,Credit Card,
2852,36655,8/3/2022,,,Pakistan,Beauty,Perfume,15,Paypal,
,35257,9/19/2022,1,50,France,Sports,Gym Gloves,5,,
,73892,7/20/2022,5,N/A,Malaysia,Beauty,Hair Oil,5,Credit Card,5
,59766,23/03/2022,1,35,China,Toys,Board Game,5,Debit Card,4
1194,33882,,5,10,Brazil,Home & Kitchen,Microwave,15,Debit Card,2
1275,67632,20/03/2022,5,,South Africa,Electronics,Laptop,10,Debit Card,2
2333,67847,,2,N/A,Mexico,Beauty,Perfume,0,Paypal,2
1347,35575,5/16/2024,4,20.5,Spain,Clothing,T-Shirt,5,Credit Card,
,31009,12/2/2024,,99.99,Mexico,Clothing,Jeans,15,Paypal,5
,37638,,5,50,Italy,Beauty,Moisturizer,5,,
,32892,31/07/2022,,10,Turkey,Sports,Cricket Bat,10,Cash,1
1545,59644,,2,N/A,,Home & Kitchen,Pan Set,10,Paypal,2
,80487,16/09/2022,2,50,Germany,Clothing,T-Shirt,15,Credit Card,2
,32279,24/02/2022,3,35,Mexico,Clothing,T-Shirt,,Paypal,1
1417,60875,12/6/2022,1,35,Indonesia,Books,Comics,,,3
3134,37609,,5,20.5,Spain,Electronics,Mobile Phone,10,,3
,81949,,1,N/A,,Home & Kitchen,Toaster,,,5
,67505,12/5/2022,,50,USA,Electronics,Laptop,,Paypal,3
1049,34172,11/7/2022,1,10,Italy,Sports,Cricket Bat,,,3
1371,81631,29/05/2024,1,20.5,France,Clothing,T-Shirt,,Paypal,1
,39977,,,35,Nepal,Electronics,Smart Watch,10,,2
4302,31364,13/10/2022,5,,China,Toys,Board Game,10,,3
,56979,11/4/2022,1,99.99,Australia,Sports,Gym Gloves,15,Debit Card,1
,36426,2/27/2023,5,35,Australia,Toys,Board Game,5,,4
,37786,2/28/2022,,35,UAE,Toys,Action Figure,10,Credit Card,3
,65408,,4,50,,Clothing,Hoodie,5,Cash,2
1339,55394,,5,50,Italy,Beauty,Lipstick,15,Credit Card,
1727,37009,,1,10,Nigeria,Books,Textbook,0,Credit Card,2
1140,50013,20/08/2023,1,10,Brazil,Home & Kitchen,Toaster,0,Cash,5
,32064,,,99.99,China,Home & Kitchen,Vacuum Cleaner,5,,1
,38744,18/10/2022,2,,Mexico,Sports,Yoga Mat,10,Cash,
,71404,29/08/2022,4,N/A,Germany,Toys,Toy Car,,Debit Card,1
1441,32203,1/6/2022,5,10,Malaysia,Electronics,Mobile Phone,10,,2
1759,86183,6/5/2022,4,50,Sri Lanka,Toys,Toy Car,0,Cash,2
,34056,20/02/2022,3,10,Nepal,Sports,Cricket Bat,15,Cash,4
1422,62056,9/3/2023,,,Italy,Clothing,Jacket,0,Paypal,3
,33957,6/10/2023,2,20.5,,Clothing,T-Shirt,0,Cash,
1594,63219,3/1/2022,3,35,Nepal,Home & Kitchen,Vacuum Cleaner,,,3
4795,31645,,5,99.99,Nigeria,Beauty,Moisturizer,,Cash,5
1517,38774,7/12/2022,1,35,Bangladesh,Books,Comics,,Debit Card,3
2229,35163,29/09/2022,2,50,Pakistan,Books,Magazine,,Debit Card,1
2761,39769,1/3/2022,2,50,Mexico,Clothing,Hoodie,,Cash,
1777,68845,7/8/2022,4,99.99,South Africa,Beauty,Face Wash,,Cash,2
1436,66095,3/16/2023,1,,Germany,Beauty,Perfume,,Cash,2
1662,60741,2/3/2023,,35,Japan,Toys,Doll,,,
4494,54324,5/5/2022,2,N/A,,Electronics,Mobile Phone,15,Cash,1
1784,32364,5/6/2022,4,99.99,Saudi Arabia,Beauty,Hair Oil,5,Paypal,
4731,54157,19/01/2022,3,,France,Clothing,Cap,,,2
,39395,5/23/2024,1,35,France,Sports,Tennis Racket,5,,
4998,38501,10/3/2022,,,Sri Lanka,Sports,Yoga Mat,10,Debit Card,1
1117,36549,,2,10,Pakistan,Electronics,Smart Watch,10,Paypal,1
1219,38756,,5,99.99,South Africa,Clothing,T-Shirt,,Cash,1
,37973,10/16/2023,,N/A,UK,Beauty,Face Wash,0,Cash,
,39699,6/6/2022,,50,Brazil,Clothing,Jacket,10,Cash,4
3915,32640,7/9/2022,3,35,UK,Electronics,Mobile Phone,10,Cash,3
4278,35530,,5,20.5,,Electronics,Laptop,,Credit Card,
1404,32645,12/9/2023,5,N/A,Japan,Toys,Board Game,15,Credit Card,
1196,32750,5/21/2022,,10,Brazil,Home & Kitchen,Toaster,10,Paypal,5
4666,55374,7/29/2023,2,99.99,Sri Lanka,Electronics,Headphones,,Credit Card,
3900,34909,1/17/2024,4,20.5,Nepal,Books,Novel,,Cash,5
1243,34153,1/9/2022,4,99.99,Germany,Books,Textbook,15,,4
1227,35177,9/24/2023,3,20.5,UK,Beauty,Lipstick,15,,2
1933,88024,8/14/2023,,20.5,Malaysia,Toys,Doll,0,Debit Card,2
2616,68123,,,10,Canada,Toys,Action Figure,,Credit Card,
1845,33019,16/12/2022,4,10,Italy,Toys,Action Figure,15,,
3601,75507,,,20.5,Nepal,Home & Kitchen,Pan Set,5,Paypal,4
2774,31976,,1,35,Japan,Home & Kitchen,Pan Set,5,Paypal,1
2745,81013,,3,35,Spain,Home & Kitchen,Microwave,10,Cash,
,75598,3/6/2024,2,,Australia,Clothing,Hoodie,15,Debit Card,1
1664,32799,,,50,Saudi Arabia,Books,Textbook,,Cash,
1417,76457,,,,UK,Electronics,Headphones,5,Cash,3
1728,33997,,,,Pakistan,Books,Textbook,5,Credit Card,3
1005,32777,,4,99.99,,Books,Magazine,15,Cash,
1785,87041,6/10/2023,5,20.5,Brazil,Books,Notebook,,Debit Card,2
2930,36462,1/1/2023,,35,Italy,Home & Kitchen,Mixer,,Credit Card,
2682,38652,,5,20.5,Indonesia,Electronics,Mobile Phone,0,Credit Card,
4022,74305,15/08/2022,,20.5,Pakistan,Beauty,Moisturizer,,Paypal,1
1342,32532,,4,20.5,South Africa,Home & Kitchen,Vacuum Cleaner,,Debit Card,1
1812,50416,5/11/2023,5,20.5,UAE,Sports,Tennis Racket,0,Credit Card,5
,73389,1/1/2022,5,35,Indonesia,Beauty,Perfume,0,,1
1339,52962,4/22/2024,2,20.5,Canada,Toys,Doll,5,Cash,4
1220,37007,,2,99.99,Italy,Electronics,Smart Watch,5,Credit Card,
1135,61475,6/25/2022,4,10,,Clothing,Hoodie,5,Debit Card,1
3865,39523,23/08/2022,1,50,France,Clothing,Hoodie,,,
,36172,,4,50,Canada,Beauty,Perfume,,Credit Card,2
1193,57559,7/3/2023,4,N/A,Indonesia,Sports,Tennis Racket,,,
1829,58861,,4,50,Australia,Electronics,Power Bank,5,Debit Card,1
3207,72224,5/9/2022,5,10,China,Beauty,Hair Oil,10,,2
4482,59156,,1,50,Germany,Books,Textbook,,Paypal,1
2318,68108,2/18/2024,1,,,Sports,Yoga Mat,0,Credit Card,
,60808,,,N/A,Canada,Toys,Action Figure,15,Credit Card,4
1745,89640,28/02/2022,,35,UAE,Books,Magazine,15,Credit Card,
1187,39847,25/09/2022,,35,Brazil,Beauty,Lipstick,,Credit Card,2
,31661,18/03/2024,5,99.99,Pakistan,Clothing,Jacket,0,,1
3607,39452,,2,50,Germany,Electronics,Headphones,15,Paypal,5
2103,71079,27/03/2024,4,20.5,Japan,Electronics,Laptop,5,,4
3560,76655,10/2/2022,5,,Bangladesh,Toys,Action Figure,,,4
1897,84460,3/1/2024,,10,India,Beauty,Lipstick,10,Credit Card,1
1669,35286,,3,N/A,France,Books,Comics,,Paypal,4
1292,37548,1/6/2024,2,50,Germany,Clothing,Cap,,Credit Card,2
1274,36038,30/10/2022,5,,France,Toys,Toy Car,0,Debit Card,4
,32705,13/01/2024,3,,USA,Books,Textbook,15,Credit Card,
,69045,10/6/2022,,50,,Sports,Tennis Racket,5,Cash,3
4733,38697,5/6/2024,3,20.5,Italy,Beauty,Perfume,10,Cash,5
1925,74141,1/3/2024,5,10,UAE,Beauty,Hair Oil,,Debit Card,4
1396,53769,12/15/2022,,,Canada,Beauty,Face Wash,5,Cash,2
4618,75868,11/19/2022,3,99.99,USA,Books,Magazine,0,,4
1149,63016,,,N/A,Nepal,Beauty,Moisturizer,5,Paypal,2
1160,32374,20/08/2022,,35,Turkey,Clothing,Hoodie,0,Paypal,5
4539,50699,1/8/2024,,99.99,,Books,Comics,0,,1
1711,35004,11/5/2022,1,99.99,Brazil,Home & Kitchen,Pan Set,,Paypal,3
,34501,3/5/2022,,99.99,Bangladesh,Toys,Doll,10,Debit Card,1
1991,87685,,5,10,Japan,Electronics,Headphones,5,Debit Card,4
,62760,1/28/2022,3,N/A,Bangladesh,Beauty,Moisturizer,,,2
2383,56044,,4,35,Indonesia,Electronics,Laptop,,Cash,2
1475,51392,13/02/2022,4,,Turkey,Beauty,Hair Oil,15,Paypal,
1477,77952,4/9/2022,5,,India,Toys,Action Figure,,Debit Card,3
4568,33523,4/17/2024,5,10,UAE,Sports,Gym Gloves,,Debit Card,1
,34004,,3,35,UK,Clothing,Jeans,15,Paypal,4
,69031,9/29/2023,,20.5,Japan,Books,Magazine,,Credit Card,
,86063,17/12/2022,,20.5,India,Beauty,Moisturizer,5,Debit Card,
,79591,,,10,Saudi Arabia,Home & Kitchen,Vacuum Cleaner,,,
1116,79694,6/7/2022,3,99.99,,Electronics,Headphones,,,5
1484,69425,,,99.99,Japan,Toys,Toy Car,5,,
,32686,8/6/2023,4,,,Home & Kitchen,Vacuum Cleaner,,Cash,5
1757,33314,21/04/2022,2,20.5,Nigeria,Beauty,Perfume,,Credit Card,4
2630,79961,,5,50,Spain,Beauty,Face Wash,5,Debit Card,3
1786,89478,,5,99.99,Germany,Beauty,Perfume,,,
1517,33334,19/12/2022,,10,Pakistan,Electronics,Headphones,,Debit Card,4
,37265,31/05/2022,5,,Italy,Beauty,Lipstick,,Credit Card,
1200,34117,,5,50,UAE,Clothing,T-Shirt,0,Cash,
,83359,6/2/2022,4,99.99,France,Clothing,Jacket,15,Debit Card,1
4716,32913,,4,99.99,Canada,Electronics,Power Bank,0,Credit Card,
4499,54339,,3,N/A,Sri Lanka,Clothing,Cap,10,Credit Card,3
,76724,,1,N/A,Spain,Toys,Board Game,,Paypal,
,39114,14/08/2022,,35,Bangladesh,Clothing,T-Shirt,10,Paypal,2
,33247,2/17/2023,2,,South Africa,Electronics,Smart Watch,0,Paypal,
1816,54377,14/06/2022,4,10,Mexico,Toys,Toy Car,,,3
1950,70591,4/10/2023,2,20.5,Saudi Arabia,Electronics,Laptop,15,Credit Card,4
1268,56662,7/29/2022,4,10,Turkey,Beauty,Face Wash,0,Debit Card,
,39947,17/11/2023,,99.99,UK,Sports,Cricket Bat,5,Debit Card,4
1150,61055,9/28/2022,3,35,Turkey,Electronics,Power Bank,10,,1
,63427,19/10/2022,4,35,Brazil,Books,Novel,,Credit Card,2
4748,50918,24/06/2022,,99.99,Nigeria,Sports,Gym Gloves,,Debit Card,1
1686,39049,3/6/2023,3,99.99,,Toys,Puzzle,15,Debit Card,
1281,70869,18/05/2024,2,10,Australia,Books,Magazine,,Paypal,
1836,78094,26/08/2023,,,Brazil,Electronics,Smart Watch,,Credit Card,4
4194,51013,15/06/2023,2,50,South Africa,Books,Comics,5,Credit Card,
1435,32412,,2,20.5,Nepal,Books,Textbook,10,Credit Card,
1514,59852,12/5/2023,4,10,Nigeria,Home & Kitchen,Vacuum Cleaner,5,Cash,5
1704,34853,,,99.99,Bangladesh,Sports,Gym Gloves,,Cash,
4485,34765,,2,20.5,Bangladesh,Beauty,Face Wash,,Cash,5
1853,83567,12/12/2022,3,99.99,Saudi Arabia,Home & Kitchen,Microwave,15,,5
1375,39912,28/03/2023,,,Turkey,Sports,Football,15,Debit Card,5
2125,38559,,1,99.99,South Africa,Books,Textbook,15,Paypal,5
3036,58486,2/6/2023,5,50,Indonesia,Clothing,Cap,0,,3
1798,65563,,1,50,China,Toys,Board Game,0,Cash,
1567,52511,12/6/2022,,99.99,China,Sports,Gym Gloves,,Debit Card,
1286,38547,10/2/2022,,35,Germany,Toys,Doll,10,,3
1857,67645,12/1/2023,,20.5,South Africa,Clothing,Jeans,,Credit Card,3
3787,36535,12/2/2023,3,10,UAE,Sports,Cricket Bat,15,Debit Card,5
,84717,6/8/2024,5,20.5,Mexico,Clothing,Hoodie,0,,
,75315,,3,10,UAE,Sports,Tennis Racket,15,Cash,
3572,83574,10/11/2022,1,20.5,Bangladesh,Home & Kitchen,Microwave,15,Debit Card,1
,32409,12/8/2022,,,Turkey,Clothing,Cap,10,Credit Card,3
2342,33842,,1,35,Canada,Home & Kitchen,Pan Set,15,Paypal,
,31263,3/28/2024,1,20.5,Malaysia,Books,Magazine,,Credit Card,3
,32999,,1,N/A,India,Books,Novel,,Debit Card,
1964,36706,5/13/2022,3,35,Germany,Sports,Football,10,,
1891,37807,,4,10,Spain,Books,Comics,10,Cash,
1445,39869,,4,,Nigeria,Clothing,Jeans,15,Cash,
3513,33111,,,,UK,Books,Notebook,0,Paypal,3
,74412,2/10/2022,,10,Australia,Electronics,Laptop,5,Credit Card,
,52214,,1,20.5,Sri Lanka,Home & Kitchen,Toaster,15,,
1632,37321,10/19/2022,3,35,Brazil,Clothing,T-Shirt,,Debit Card,4
1253,33125,,,35,Indonesia,Sports,Gym Gloves,,Debit Card,3
4298,85609,8/12/2022,1,99.99,USA,Home & Kitchen,Microwave,5,Debit Card,5
,50531,2/10/2023,,35,China,Clothing,T-Shirt,15,Debit Card,2
,76478,,4,35,Spain,Toys,Board Game,5,Debit Card,3
1471,67408,4/2/2024,3,35,Germany,Sports,Gym Gloves,,Credit Card,3
1975,79725,,1,99.99,UK,Clothing,Cap,15,Credit Card,5
3643,54149,5/4/2022,,50,Spain,Books,Textbook,,Debit Card,5
2334,34507,1/30/2022,2,N/A,UK,Toys,Board Game,,Paypal,
1666,59428,7/11/2022,1,,Sri Lanka,Home & Kitchen,Vacuum Cleaner,10,Debit Card,
,33001,,2,35,Sri Lanka,Beauty,Hair Oil,15,Paypal,2
,66639,1/21/2022,3,20.5,Spain,Clothing,Hoodie,,,4
1286,35038,,5,20.5,Brazil,Electronics,Laptop,,Credit Card,2
4874,58563,,2,99.99,,Sports,Tennis Racket,0,Debit Card,
1155,62349,1/14/2024,,N/A,China,Home & Kitchen,Pan Set,,Paypal,5
,34450,,5,99.99,Mexico,Books,Comics,10,Debit Card,2
4431,31284,28/03/2024,4,10,Australia,Toys,Board Game,15,Credit Card,
1272,63765,4/17/2023,3,10,Sri Lanka,Beauty,Hair Oil,,Debit Card,
,38831,,,35,Indonesia,Toys,Board Game,,Debit Card,1
2925,88894,,1,99.99,UK,Beauty,Perfume,5,Paypal,1
1848,37719,,,20.5,Germany,Toys,Puzzle,0,Credit Card,5
2649,61842,,1,10,Indonesia,Books,Novel,0,Paypal,2
4112,62972,26/06/2023,,,Nigeria,Toys,Doll,5,Paypal,4
1566,69756,11/8/2023,5,10,,Home & Kitchen,Microwave,10,Debit Card,1
1504,33303,7/26/2023,1,N/A,Nigeria,Electronics,Headphones,,Cash,2
1960,37008,,3,50,Turkey,Clothing,Cap,0,Credit Card,
1811,82542,5/12/2022,5,35,Spain,Clothing,Cap,0,Debit Card,3
,70115,12/1/2022,3,99.99,China,Clothing,Hoodie,0,Debit Card,1
2482,34781,7/5/2022,1,50,India,Clothing,Hoodie,5,,5
1536,51466,3/29/2022,,,Germany,Electronics,Smart Watch,10,,
1947,34634,6/3/2024,3,35,Australia,Electronics,Headphones,0,Credit Card,1
1886,37038,1/8/2023,4,50,Bangladesh,Beauty,Lipstick,0,Cash,4
4454,66467,3/12/2023,3,35,,Beauty,Lipstick,10,Paypal,4
1221,58037,3/2/2022,1,99.99,,Electronics,Mobile Phone,,Paypal,5
,60608,,4,50,Pakistan,Clothing,T-Shirt,,Credit Card,
1131,57089,1/6/2022,4,10,USA,Toys,Doll,5,,1
2892,71767,25/02/2022,1,20.5,Saudi Arabia,Sports,Gym Gloves,,Cash,4
1467,31285,6/29/2022,,50,Saudi Arabia,Home & Kitchen,Microwave,,,
,51945,,4,,Pakistan,Home & Kitchen,Pan Set,10,Debit Card,
