CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,Customer_Rating
3846,58352,1/1/1970,3,99.99,Japan,Clothing,Cap,0,Cash,4
3958,38354,1/1/1970,5,99.99,Spain,Home & Kitchen,Vacuum Cleaner,7,Paypal,3
1841,83382,1/22/2024,7,20.50,Nigeria,Books,Comics,7,Cash,2
1620,88540,3/26/2023,4,35.00,Japan,Toys,Toy Car,15,Cash,1
3743,37292,5/6/2023,5,99.99,Germany,Beauty,Hair Oil,0,Debit Card,4
9372,32942,11/18/2022,5,99.99,Brazil,Beauty,Lipstick,15,Debit Card,2
1337,68260,4/19/2022,5,70.00,South Africa,Home & Kitchen,Toaster,7,Debit Card,1
1093,51689,3/29/2024,5,99.99,Nigeria,Beauty,Face Wash,15,Paypal,5
3893,38082,1/4/2024,3,10.00,USA,Clothing,Hoodie,5,Cash,5
4048,54872,1/1/1970,3,30.00,UAE,Toys,Action Figure,10,Paypal,3
3743,52513,1/1/1970,5,80.00,Russia,Toys,Board Game,7,Cash,2
1136,50522,1/1/1970,3,40.00,Turkey,Books,Magazine,5,Debit Card,3
9372,58637,1/1/1970,4,30.00,Indonesia,Sports,Cricket Bat,7,Debit Card,1
1854,37851,1/1/1970,4,99.99,Turkey,Sports,Football,7,Credit Card,2
2632,35786,11/4/2023,4,99.99,Pakistan,Toys,Doll,7,Paypal,5
9274,38326,9/4/2022,4,35.00,Nepal,Home & Kitchen,Vacuum Cleaner,15,Credit Card,2
1507,38925,1/1/1970,5,10.00,Italy,Sports,Tennis Racket,7,Debit Card,1
4206,36295,1/1/1970,5,20.50,UAE,Home & Kitchen,Toaster,15,Paypal,5
1597,64348,2/25/2022,4,35.00,Spain,Sports,Gym Gloves,15,Debit Card,5
1728,71606,1/1/1970,2,80.00,Pakistan,Clothing,Cap,15,Credit Card,2
1164,53225,2/24/2024,3,80.00,South Africa,Toys,Doll,5,Debit Card,5
2188,36431,8/23/2022,7,80.00,South Africa,Beauty,Moisturizer,7,Debit Card,1
3743,33571,4/15/2022,5,99.99,Pakistan,Electronics,Mobile Phone,5,Debit Card,1
3684,67694,1/22/2023,5,70.00,Mexico,Home & Kitchen,Mixer,7,Paypal,1
3846,36114,4/8/2022,5,20.50,Mexico,Electronics,Power Bank,7,Credit Card,3
1771,37169,9/28/2022,2,10.00,USA,Home & Kitchen,Pan Set,5,Paypal,5
9372,39143,7/1/2023,3,30.00,China,Home & Kitchen,Pan Set,7,Credit Card,4
9274,32785,2/29/2024,1,50.00,Germany,Clothing,Cap,7,Credit Card,1
3430,37605,1/1/1970,2,40.00,Indonesia,Beauty,Perfume,7,Debit Card,1
4033,36266,11/15/2022,3,50.00,China,Books,Comics,7,Debit Card,2
4930,38559,1/1/1970,5,50.00,South Africa,Beauty,Moisturizer,7,Credit Card,1
1265,57961,2/15/2024,4,20.50,UK,Sports,Football,0,Paypal,4
9274,31151,6/2/2024,4,20.50,Italy,Clothing,Cap,10,Cash,5
9372,34349,1/1/1970,3,99.99,Bangladesh,Home & Kitchen,Vacuum Cleaner,10,Paypal,4
4800,84365,5/22/2024,3,70.00,Italy,Clothing,Jacket,5,Debit Card,4
1816,38513,12/7/2022,3,80.00,India,Electronics,Mobile Phone,7,Paypal,5
3743,34156,7/27/2023,3,30.00,Italy,Clothing,T-Shirt,7,Cash,3
3627,55077,1/1/1970,3,99.99,Canada,Beauty,Moisturizer,10,Debit Card,3
4573,35542,6/19/2023,2,70.00,France,Beauty,Face Wash,0,Debit Card,2
2947,71190,6/18/2022,2,20.50,Mexico,Electronics,Power Bank,15,Paypal,3
1346,37181,1/1/1970,3,99.99,Brazil,Sports,Tennis Racket,10,Cash,5
4449,33341,1/1/1970,5,10.00,Spain,Beauty,Lipstick,15,Cash,2
3846,36668,12/23/2022,4,40.00,Bangladesh,Electronics,Power Bank,7,Debit Card,4
1469,31091,7/20/2022,3,10.00,UK,Home & Kitchen,Microwave,10,Cash,5
8346,31719,10/25/2023,3,10.00,Sri Lanka,Electronics,Power Bank,0,Cash,4
9274,85755,4/11/2023,5,70.00,Pakistan,Electronics,Smart Watch,7,Debit Card,5
1339,53673,5/15/2022,5,30.00,UK,Toys,Puzzle,7,Cash,3
9274,61089,1/1/1970,7,10.00,Turkey,Clothing,Cap,15,Credit Card,1
3846,52916,1/1/1970,2,40.00,Mexico,Clothing,Cap,15,Debit Card,2
3743,32410,7/29/2023,3,35.00,UK,Toys,Action Figure,0,Debit Card,1
4955,34563,10/4/2023,3,99.99,USA,Electronics,Laptop,7,Debit Card,3
1543,74858,1/26/2024,5,80.00,Germany,Books,Textbook,7,Cash,4
1365,78809,7/1/2022,3,20.50,Saudi Arabia,Clothing,Jeans,7,Cash,3
3814,52407,1/1/1970,4,30.00,Nigeria,Books,Magazine,5,Paypal,3
1615,67625,12/18/2023,2,35.00,Canada,Toys,Doll,15,Cash,1
7346,36291,1/1/1970,5,30.00,Turkey,Electronics,Power Bank,7,Credit Card,1
4690,38790,6/9/2024,5,35.00,Sri Lanka,Home & Kitchen,Mixer,0,Debit Card,3
3846,38126,7/10/2022,4,99.99,Australia,Home & Kitchen,Microwave,10,Cash,5
1164,32767,11/4/2022,3,50.00,Russia,Home & Kitchen,Pan Set,10,Cash,4
1407,84346,6/20/2022,2,99.99,Nepal,Beauty,Face Wash,10,Credit Card,1
9274,50055,4/15/2023,5,35.00,Japan,Home & Kitchen,Microwave,10,Credit Card,2
1257,86395,1/12/2024,4,10.00,France,Clothing,Jeans,10,Credit Card,4
4573,32569,4/29/2023,7,20.50,UAE,Beauty,Moisturizer,5,Paypal,5
1534,75811,1/18/2024,7,70.00,Brazil,Home & Kitchen,Toaster,7,Credit Card,1
3743,31026,8/29/2022,2,80.00,Sri Lanka,Clothing,Cap,5,Debit Card,4
9274,61788,3/22/2023,2,35.00,Japan,Clothing,T-Shirt,15,Paypal,1
3794,32353,1/1/1970,2,20.50,Indonesia,Home & Kitchen,Pan Set,0,Paypal,4
3743,31189,1/1/1970,2,35.00,Nepal,Books,Novel,15,Paypal,5
1218,39225,1/30/2024,4,35.00,Malaysia,Electronics,Headphones,10,Cash,3
1991,55243,2/17/2024,4,99.99,Malaysia,Electronics,Laptop,7,Cash,2
9372,68462,4/11/2023,5,30.00,Spain,Beauty,Hair Oil,10,Credit Card,5
3764,85569,12/12/2022,3,50.00,Saudi Arabia,Toys,Doll,15,Credit Card,4
1465,39704,3/9/2023,3,10.00,France,Home & Kitchen,Toaster,0,Credit Card,1
3846,34999,3/18/2023,3,50.00,USA,Clothing,Jeans,10,Cash,1
9274,32290,1/1/1970,7,30.00,Indonesia,Clothing,Cap,10,Paypal,4
3674,78405,1/1/1970,5,35.00,China,Electronics,Laptop,10,Credit Card,5
3846,38158,1/1/1970,3,30.00,Malaysia,Beauty,Perfume,5,Cash,5
2632,50331,5/7/2022,5,50.00,China,Toys,Action Figure,15,Debit Card,3
2303,31296,10/13/2023,5,80.00,USA,Home & Kitchen,Pan Set,7,Cash,1
1750,39871,8/26/2023,3,50.00,South Africa,Toys,Board Game,0,Cash,3
1974,82700,1/1/1970,5,50.00,Turkey,Home & Kitchen,Toaster,10,Paypal,1
3299,39676,5/14/2023,1,30.00,Japan,Toys,Board Game,10,Paypal,4
8346,38070,8/22/2023,2,99.99,Pakistan,Sports,Football,10,Credit Card,1
2550,56355,5/15/2022,4,99.99,UK,Sports,Cricket Bat,7,Cash,2
4573,34567,1/1/1970,5,70.00,China,Books,Textbook,10,Cash,3
2632,38600,6/30/2023,5,99.99,France,Electronics,Headphones,5,Paypal,3
2900,37280,2/21/2024,7,35.00,Italy,Electronics,Power Bank,5,Credit Card,5
1713,31374,1/1/1970,5,99.99,Australia,Clothing,Jeans,5,Cash,4
1908,75515,1/31/2024,3,10.00,Spain,Sports,Football,10,Debit Card,2
1265,38555,10/28/2022,3,20.50,Nepal,Sports,Cricket Bat,7,Paypal,2
1922,71709,10/19/2023,4,99.99,Indonesia,Books,Textbook,0,Credit Card,2
4531,77334,1/1/1970,5,99.99,Pakistan,Electronics,Smart Watch,7,Cash,4
9274,36953,1/1/1970,4,70.00,Mexico,Electronics,Smart Watch,7,Paypal,4
1876,33768,5/17/2024,1,20.50,Nepal,Books,Novel,10,Debit Card,2
1757,38507,10/4/2022,2,35.00,Russia,Books,Comics,10,Cash,3
1364,68041,7/4/2023,3,40.00,Mexico,Toys,Toy Car,10,Credit Card,2
2256,35992,1/1/1970,3,40.00,Spain,Home & Kitchen,Vacuum Cleaner,7,Cash,2
2632,64936,1/1/1970,2,99.99,Japan,Toys,Puzzle,5,Credit Card,1
7346,33791,1/1/1970,7,99.99,Germany,Home & Kitchen,Toaster,7,Cash,3
1273,33873,5/12/2023,4,80.00,Pakistan,Beauty,Lipstick,7,Credit Card,3
1723,34226,6/3/2022,2,20.50,Spain,Clothing,Jacket,7,Credit Card,3
2489,32619,1/1/1970,2,70.00,USA,Toys,Board Game,10,Credit Card,5
1557,84271,3/28/2024,7,10.00,Russia,Books,Magazine,7,Debit Card,4
2868,35354,5/1/2024,2,40.00,Indonesia,Toys,Puzzle,5,Credit Card,2
1699,81279,1/1/1970,1,20.50,Pakistan,Beauty,Lipstick,0,Cash,5
5436,62936,1/1/1970,2,50.00,Brazil,Toys,Action Figure,10,Cash,1
1553,62766,1/8/2024,5,10.00,China,Beauty,Moisturizer,15,Cash,3
1390,69637,5/10/2023,3,99.99,China,Sports,Cricket Bat,7,Credit Card,5
7346,38708,6/7/2022,1,70.00,France,Home & Kitchen,Pan Set,0,Paypal,4
1803,61970,12/17/2022,3,50.00,Canada,Home & Kitchen,Mixer,10,Credit Card,3
2229,33532,3/12/2023,4,10.00,Canada,Home & Kitchen,Vacuum Cleaner,15,Debit Card,3
7346,37830,11/30/2022,3,20.50,China,Clothing,Cap,15,Cash,3
3743,36046,1/1/1970,3,80.00,Turkey,Clothing,Jacket,15,Credit Card,4
7346,67970,10/24/2023,4,35.00,Nepal,Sports,Football,7,Cash,3
3743,86573,1/1/1970,1,35.00,Mexico,Books,Notebook,15,Cash,1
1838,31753,1/1/1970,2,35.00,Malaysia,Electronics,Laptop,15,Debit Card,3
3846,39812,4/14/2022,4,10.00,Japan,Beauty,Hair Oil,0,Paypal,2
2694,59857,1/1/1970,3,40.00,USA,Toys,Action Figure,15,Debit Card,3
4573,51432,1/1/1970,7,80.00,Malaysia,Beauty,Hair Oil,7,Cash,4
2315,36934,8/7/2022,3,20.50,Nepal,Home & Kitchen,Pan Set,7,Cash,3
2632,81873,1/1/1970,2,10.00,Saudi Arabia,Beauty,Face Wash,0,Cash,4
3743,68523,1/1/1970,5,40.00,USA,Electronics,Power Bank,7,Credit Card,5
3103,87612,3/28/2024,5,20.50,China,Books,Novel,7,Paypal,4
3664,36567,1/1/1970,4,80.00,Russia,Home & Kitchen,Pan Set,7,Paypal,1
4392,34690,10/1/2023,3,10.00,Germany,Sports,Yoga Mat,10,Debit Card,5
1305,73242,1/11/2023,5,50.00,Canada,Toys,Doll,10,Debit Card,1
1230,32134,2/10/2022,5,80.00,Australia,Electronics,Power Bank,7,Debit Card,2
7346,33249,8/27/2022,4,35.00,Turkey,Home & Kitchen,Microwave,0,Paypal,5
2796,63476,3/4/2023,4,10.00,France,Toys,Puzzle,7,Credit Card,4
1600,36871,8/3/2022,2,70.00,Canada,Beauty,Face Wash,5,Credit Card,1
1458,37226,6/5/2023,4,35.00,UK,Beauty,Lipstick,10,Cash,3
1334,37384,10/30/2023,4,80.00,China,Books,Novel,7,Cash,1
1524,59189,10/1/2022,2,99.99,Bangladesh,Clothing,Jeans,5,Cash,3
1278,33975,6/3/2023,5,20.50,Pakistan,Beauty,Moisturizer,5,Credit Card,4
7346,71041,1/18/2023,4,80.00,Pakistan,Clothing,Jacket,15,Credit Card,4
1880,84419,7/7/2023,4,10.00,Pakistan,Books,Textbook,10,Debit Card,1
1976,78863,4/21/2023,1,50.00,Brazil,Sports,Football,15,Cash,2
3846,82296,11/16/2023,3,99.99,Mexico,Home & Kitchen,Vacuum Cleaner,5,Debit Card,2
1389,56896,1/5/2024,5,10.00,France,Toys,Action Figure,7,Cash,3
1093,36373,6/17/2023,3,99.99,Nepal,Toys,Toy Car,5,Credit Card,3
3588,61938,1/1/1970,3,40.00,India,Books,Novel,5,Debit Card,4
4513,37646,11/5/2023,5,50.00,Spain,Home & Kitchen,Mixer,7,Cash,5
9372,34052,11/3/2023,7,35.00,China,Sports,Football,15,Credit Card,4
2632,36987,1/1/1970,3,70.00,Pakistan,Toys,Action Figure,7,Debit Card,1
8346,36695,5/4/2022,3,10.00,Italy,Clothing,Hoodie,7,Credit Card,3
1245,64539,1/1/1970,4,30.00,Indonesia,Beauty,Perfume,10,Cash,5
1148,73767,1/1/1970,5,80.00,Mexico,Books,Textbook,5,Cash,2
1331,39860,5/29/2024,5,80.00,China,Electronics,Laptop,0,Paypal,3
1239,69660,4/25/2023,4,50.00,Malaysia,Sports,Yoga Mat,7,Cash,2
4093,59423,2/3/2022,5,10.00,Turkey,Toys,Board Game,5,Paypal,4
9372,59203,1/1/1970,2,40.00,Indonesia,Beauty,Perfume,7,Debit Card,2
1111,39529,1/1/1970,3,35.00,UK,Sports,Cricket Bat,7,Credit Card,4
1860,79777,1/1/1970,3,70.00,UAE,Clothing,Hoodie,10,Credit Card,4
2744,81935,1/1/1970,1,30.00,UK,Books,Notebook,0,Credit Card,5
1606,78342,1/1/1970,2,80.00,UK,Books,Notebook,10,Cash,3
8346,55445,1/1/1970,3,50.00,China,Toys,Board Game,15,Debit Card,5
1206,37157,11/13/2023,5,50.00,Bangladesh,Sports,Cricket Bat,0,Cash,3
4959,37911,1/1/1970,5,10.00,Indonesia,Books,Novel,0,Cash,5
4536,76128,11/8/2023,5,50.00,Nigeria,Books,Comics,5,Credit Card,1
8346,36875,4/1/2024,3,50.00,Australia,Home & Kitchen,Mixer,10,Paypal,5
2077,39966,1/1/1970,4,70.00,Turkey,Electronics,Headphones,10,Debit Card,3
3204,70744,1/1/1970,3,35.00,USA,Sports,Football,7,Paypal,3
4573,36744,2/14/2024,5,20.50,Saudi Arabia,Beauty,Moisturizer,5,Debit Card,3
1618,86731,11/14/2022,2,99.99,Bangladesh,Electronics,Mobile Phone,7,Credit Card,2
7346,36573,6/16/2024,3,99.99,Germany,Electronics,Mobile Phone,15,Credit Card,5
3846,52672,1/1/1970,5,99.99,China,Toys,Doll,0,Paypal,2
3653,31203,3/27/2023,2,20.50,Pakistan,Books,Textbook,7,Paypal,2
1787,37547,1/1/1970,5,99.99,China,Sports,Gym Gloves,7,Cash,2
9274,85413,1/1/1970,4,35.00,Germany,Books,Notebook,10,Debit Card,5
3743,85085,1/1/1970,2,10.00,Australia,Beauty,Hair Oil,7,Cash,2
2102,38174,1/1/1970,5,20.50,Italy,Toys,Board Game,0,Debit Card,1
9372,32044,2/28/2022,5,80.00,Indonesia,Beauty,Moisturizer,10,Cash,3
2764,34525,5/18/2023,3,99.99,South Africa,Toys,Action Figure,7,Cash,3
1884,88461,1/1/1970,5,99.99,India,Clothing,Cap,7,Cash,5
2694,62754,6/27/2023,5,10.00,Pakistan,Electronics,Mobile Phone,7,Paypal,1
1817,37677,1/1/1970,1,10.00,Brazil,Electronics,Headphones,5,Cash,2
1093,34023,12/26/2023,3,20.50,Canada,Electronics,Headphones,5,Cash,5
5436,51336,1/1/1970,3,50.00,Saudi Arabia,Toys,Action Figure,0,Debit Card,1
1128,86920,1/29/2023,1,35.00,Canada,Beauty,Face Wash,7,Cash,4
4572,89303,4/10/2022,2,35.00,Malaysia,Clothing,Cap,5,Cash,2
4830,70425,2/9/2022,1,99.99,Nepal,Books,Comics,5,Credit Card,5
4573,39978,9/10/2023,4,20.50,UK,Clothing,T-Shirt,7,Cash,1
3743,62343,9/3/2022,3,20.50,India,Home & Kitchen,Microwave,15,Cash,1
1639,39715,1/1/1970,1,40.00,Sri Lanka,Books,Magazine,5,Cash,3
8346,38129,10/27/2022,7,20.50,Brazil,Clothing,Hoodie,0,Paypal,1
9372,53612,3/2/2023,4,99.99,USA,Home & Kitchen,Vacuum Cleaner,10,Credit Card,2
1149,31773,11/18/2022,2,70.00,Canada,Beauty,Hair Oil,10,Cash,1
1282,74302,6/21/2023,3,99.99,Spain,Books,Comics,5,Debit Card,5
1684,31741,5/23/2023,7,20.50,Malaysia,Home & Kitchen,Mixer,0,Cash,1
2632,52933,1/1/1970,2,50.00,Australia,Clothing,Jacket,7,Cash,4
1309,67866,10/4/2023,3,40.00,Italy,Toys,Board Game,15,Cash,2
2632,52739,1/1/1970,3,99.99,Malaysia,Clothing,Hoodie,5,Credit Card,3
1287,33742,1/1/1970,2,40.00,Malaysia,Electronics,Mobile Phone,7,Paypal,3
2071,75880,1/1/1970,3,70.00,Brazil,Beauty,Lipstick,5,Debit Card,5
3743,62089,4/25/2022,4,10.00,Italy,Electronics,Smart Watch,7,Cash,4
1778,34447,2/27/2024,4,99.99,Nigeria,Toys,Puzzle,0,Debit Card,3
1821,75645,4/19/2023,2,35.00,Mexico,Books,Notebook,0,Debit Card,2
4573,35026,1/1/1970,3,40.00,France,Toys,Puzzle,5,Cash,3
3121,36270,2/24/2023,3,10.00,Germany,Electronics,Mobile Phone,0,Debit Card,1
1887,57840,1/1/1970,5,10.00,South Africa,Sports,Football,0,Credit Card,4
1802,75347,1/1/1970,5,70.00,Brazil,Books,Comics,7,Cash,3
3197,59463,4/11/2023,4,20.50,China,Toys,Toy Car,5,Cash,5
3846,34718,5/28/2022,3,35.00,Sri Lanka,Electronics,Smart Watch,10,Debit Card,4
1093,36534,1/1/1970,4,40.00,Turkey,Sports,Gym Gloves,5,Cash,2
1994,38591,8/6/2023,5,20.50,Sri Lanka,Clothing,Jeans,10,Debit Card,4
1407,77008,10/30/2023,1,99.99,UAE,Clothing,Hoodie,7,Debit Card,1
1097,33823,1/1/1970,4,20.50,Nepal,Sports,Yoga Mat,7,Debit Card,3
9274,80708,7/22/2022,7,30.00,UAE,Sports,Yoga Mat,7,Cash,5
1267,31864,3/16/2024,5,10.00,UAE,Toys,Action Figure,10,Debit Card,4
8346,38317,3/9/2022,3,80.00,Malaysia,Clothing,Jeans,5,Cash,3
1221,33593,1/1/1970,2,20.50,China,Electronics,Power Bank,7,Debit Card,1
3743,37215,2/13/2024,4,10.00,Pakistan,Toys,Puzzle,0,Credit Card,2
1744,36633,9/8/2023,4,99.99,Saudi Arabia,Books,Notebook,0,Debit Card,2
1909,36254,1/1/1970,3,50.00,China,Beauty,Lipstick,0,Cash,5
1093,34146,1/1/1970,1,99.99,Pakistan,Books,Comics,15,Cash,2
4573,35470,1/1/1970,5,35.00,USA,Electronics,Laptop,10,Credit Card,1
8346,38702,8/11/2023,1,40.00,India,Clothing,Cap,7,Cash,3
3846,76685,6/9/2023,3,70.00,Indonesia,Sports,Tennis Racket,10,Cash,2
4763,70880,6/4/2023,3,10.00,Russia,Sports,Tennis Racket,5,Credit Card,2
3342,55726,1/1/1970,3,10.00,Pakistan,Electronics,Laptop,7,Cash,4
4573,71685,4/10/2023,2,99.99,Malaysia,Beauty,Face Wash,5,Debit Card,4
1543,65274,1/1/1970,1,80.00,USA,Electronics,Laptop,15,Cash,4
1607,38687,1/1/1970,4,40.00,Nepal,Beauty,Perfume,7,Credit Card,4
4573,59430,1/1/1970,1,10.00,UK,Clothing,Cap,7,Credit Card,2
1750,37754,6/16/2022,3,20.50,Italy,Clothing,Jacket,10,Cash,1
2030,54237,12/1/2023,1,30.00,Saudi Arabia,Clothing,Cap,7,Credit Card,5
2632,32445,1/1/1970,1,30.00,China,Books,Comics,10,Credit Card,5
3846,37069,5/9/2024,3,80.00,Russia,Electronics,Power Bank,15,Cash,5
7346,38617,6/24/2022,2,99.99,Pakistan,Toys,Puzzle,15,Paypal,1
9372,33284,1/26/2024,2,20.50,Sri Lanka,Sports,Gym Gloves,5,Paypal,3
4708,88858,9/11/2023,3,30.00,Pakistan,Electronics,Smart Watch,15,Paypal,2
2632,86000,5/25/2023,2,10.00,Brazil,Home & Kitchen,Toaster,7,Paypal,4
2447,38810,3/3/2022,4,80.00,Australia,Sports,Cricket Bat,7,Paypal,5
5436,70356,1/1/1970,4,10.00,Germany,Clothing,Hoodie,7,Cash,3
1478,81032,6/3/2024,7,40.00,Saudi Arabia,Toys,Doll,15,Debit Card,2
9372,36582,1/1/1970,7,35.00,Canada,Home & Kitchen,Microwave,5,Cash,1
3496,82020,8/31/2023,2,40.00,Mexico,Toys,Board Game,0,Paypal,1
1573,32096,6/26/2023,3,10.00,Pakistan,Clothing,Cap,5,Cash,3
2940,36361,1/1/1970,5,30.00,Brazil,Clothing,Jacket,7,Debit Card,1
4617,32972,1/1/1970,4,35.00,India,Home & Kitchen,Toaster,7,Debit Card,5
1533,35885,3/20/2024,3,20.50,Germany,Books,Magazine,10,Credit Card,1
7346,33571,4/22/2023,1,35.00,UK,Toys,Toy Car,10,Paypal,3
7346,51111,6/16/2022,4,35.00,South Africa,Clothing,Cap,15,Cash,2
2632,33916,1/1/1970,5,10.00,Pakistan,Home & Kitchen,Pan Set,0,Cash,3
1834,58642,2/27/2022,1,99.99,Germany,Beauty,Hair Oil,5,Credit Card,5
3846,37760,4/1/2023,1,40.00,Brazil,Clothing,Jeans,15,Cash,1
1258,34395,10/2/2023,7,40.00,UK,Beauty,Moisturizer,10,Debit Card,2
4452,81371,10/21/2023,1,10.00,Russia,Electronics,Power Bank,5,Debit Card,5
1749,31315,2/1/2023,3,35.00,Pakistan,Clothing,Cap,7,Paypal,5
1335,31117,1/1/1970,2,99.99,USA,Electronics,Mobile Phone,7,Cash,5
1107,35352,1/1/1970,4,20.50,Turkey,Books,Textbook,5,Debit Card,1
3743,35675,1/12/2022,3,20.50,Spain,Beauty,Lipstick,7,Cash,1
2587,34279,1/1/1970,2,10.00,Nepal,Sports,Cricket Bat,5,Credit Card,1
1335,66536,10/26/2023,4,10.00,Pakistan,Home & Kitchen,Toaster,5,Debit Card,3
1093,33707,2/2/2023,4,80.00,South Africa,Home & Kitchen,Microwave,7,Cash,1
4622,31183,4/20/2022,1,99.99,Japan,Toys,Puzzle,15,Paypal,1
1881,77732,1/12/2023,1,10.00,Italy,Beauty,Perfume,7,Credit Card,3
2076,31497,5/26/2022,1,35.00,Pakistan,Books,Novel,0,Credit Card,1
8346,51478,1/1/1970,5,99.99,Malaysia,Clothing,Hoodie,5,Debit Card,1
4573,77028,1/1/1970,1,10.00,India,Sports,Gym Gloves,7,Credit Card,3
4284,67823,1/1/1970,7,50.00,Spain,Home & Kitchen,Toaster,0,Credit Card,4
1337,35694,5/16/2023,5,30.00,Bangladesh,Beauty,Moisturizer,10,Paypal,2
1480,86111,11/6/2023,2,35.00,Indonesia,Sports,Yoga Mat,7,Cash,4
9274,39102,4/24/2023,4,35.00,Italy,Clothing,Cap,0,Cash,3
1871,31700,1/1/1970,3,70.00,Sri Lanka,Clothing,Jacket,5,Credit Card,3
1571,32339,11/8/2023,5,80.00,Mexico,Beauty,Perfume,7,Credit Card,5
1268,36486,7/18/2023,1,35.00,UAE,Electronics,Power Bank,7,Cash,5
1093,76738,1/1/1970,5,80.00,Sri Lanka,Sports,Yoga Mat,15,Debit Card,5
4970,82453,1/1/1970,3,10.00,Japan,Toys,Puzzle,5,Paypal,3
4897,51540,4/9/2022,5,70.00,UK,Books,Textbook,5,Debit Card,5
8346,73430,1/1/1970,1,35.00,Bangladesh,Books,Novel,10,Cash,4
1589,31686,9/27/2023,3,50.00,Brazil,Home & Kitchen,Microwave,10,Cash,1
4083,36751,1/28/2023,7,30.00,Turkey,Home & Kitchen,Pan Set,0,Paypal,1
1351,38449,1/1/1970,3,99.99,UAE,Electronics,Smart Watch,5,Credit Card,4
7346,64192,6/3/2024,3,99.99,Nepal,Electronics,Headphones,5,Cash,4
9372,68005,3/12/2022,5,50.00,Nigeria,Toys,Action Figure,0,Cash,4
1397,71719,1/1/1970,3,40.00,Germany,Clothing,Hoodie,0,Debit Card,4
1926,61575,3/5/2024,1,50.00,France,Sports,Cricket Bat,5,Cash,3
1555,57608,8/23/2022,7,50.00,Germany,Toys,Board Game,7,Credit Card,5
3862,84417,3/24/2024,4,35.00,Brazil,Electronics,Smart Watch,0,Cash,4
1998,38776,1/1/1970,1,10.00,Australia,Beauty,Moisturizer,5,Credit Card,1
1556,37116,11/12/2023,5,20.50,USA,Clothing,T-Shirt,7,Debit Card,5
9274,58730,8/26/2022,5,10.00,India,Sports,Football,7,Credit Card,1
2242,34992,10/1/2022,5,99.99,Canada,Beauty,Lipstick,7,Paypal,4
1748,85481,1/1/1970,1,20.50,Germany,Sports,Cricket Bat,7,Debit Card,4
3318,77099,3/16/2022,4,99.99,Italy,Books,Novel,0,Paypal,1
1787,37402,1/1/1970,5,50.00,Australia,Books,Notebook,7,Debit Card,4
4094,39540,6/11/2024,4,30.00,Pakistan,Beauty,Hair Oil,0,Paypal,5
3885,37054,3/28/2022,1,99.99,China,Electronics,Smart Watch,15,Cash,3
1581,81967,11/12/2022,5,35.00,UAE,Books,Magazine,0,Paypal,3
9372,67776,3/6/2022,5,30.00,UAE,Beauty,Hair Oil,5,Credit Card,2
7346,35323,1/1/1970,2,30.00,Nepal,Home & Kitchen,Toaster,5,Credit Card,2
1829,86235,12/4/2023,2,70.00,Nigeria,Clothing,Jacket,7,Debit Card,1
1908,33999,7/30/2022,7,20.50,Australia,Toys,Doll,15,Paypal,5
1360,54721,12/16/2022,4,99.99,South Africa,Home & Kitchen,Vacuum Cleaner,15,Credit Card,1
3743,83496,7/18/2023,4,50.00,India,Clothing,Jacket,15,Paypal,5
1489,58055,11/17/2022,4,50.00,USA,Electronics,Smart Watch,10,Credit Card,5
1860,77739,1/1/1970,2,40.00,Nigeria,Beauty,Lipstick,0,Credit Card,1
2760,35370,10/19/2022,5,35.00,Germany,Home & Kitchen,Vacuum Cleaner,0,Credit Card,5
1308,51142,1/1/1970,2,40.00,Indonesia,Home & Kitchen,Microwave,7,Cash,4
2664,80114,5/15/2024,1,20.50,China,Sports,Football,0,Credit Card,2
9274,79239,5/31/2024,4,99.99,USA,Toys,Doll,15,Paypal,4
1123,34360,2/8/2024,3,99.99,Russia,Clothing,Hoodie,7,Cash,3
1552,63465,1/1/1970,5,99.99,USA,Electronics,Smart Watch,7,Paypal,2
4573,66303,11/18/2022,2,20.50,Bangladesh,Books,Comics,15,Credit Card,1
2852,36655,3/8/2022,3,70.00,Pakistan,Beauty,Perfume,15,Paypal,5
7346,35257,9/19/2022,1,50.00,France,Sports,Gym Gloves,5,Credit Card,4
8346,73892,7/20/2022,5,40.00,Malaysia,Beauty,Hair Oil,5,Credit Card,5
3743,59766,3/23/2022,1,35.00,China,Toys,Board Game,5,Debit Card,4
1194,33882,1/1/1970,5,10.00,Brazil,Home & Kitchen,Microwave,15,Debit Card,2
1275,67632,3/20/2022,5,80.00,South Africa,Electronics,Laptop,10,Debit Card,2
2333,67847,1/1/1970,2,80.00,Mexico,Beauty,Perfume,0,Paypal,2
1347,35575,5/16/2024,4,20.50,Spain,Clothing,T-Shirt,5,Credit Card,2
3846,31009,2/12/2024,3,99.99,Mexico,Clothing,Jeans,15,Paypal,5
1093,37638,1/1/1970,5,50.00,Italy,Beauty,Moisturizer,5,Credit Card,2
9274,32892,7/31/2022,3,10.00,Turkey,Sports,Cricket Bat,10,Cash,1
1545,59644,1/1/1970,2,30.00,China,Home & Kitchen,Pan Set,10,Paypal,2
9372,80487,9/16/2022,2,50.00,Germany,Clothing,T-Shirt,15,Credit Card,2
3846,32279,2/24/2022,3,35.00,Mexico,Clothing,T-Shirt,7,Paypal,1
1417,60875,6/12/2022,1,35.00,Indonesia,Books,Comics,7,Cash,3
